Data Point,Voltage
31715,3.526
31716,3.526
31717,3.526
31718,3.526
31719,3.526
31720,3.526
31721,3.526
31722,3.526
31723,3.526
31724,3.526
31725,3.526
31726,3.526
31727,3.526
31728,3.526
31729,3.526
31730,3.526
31731,3.526
31732,3.526
31733,3.526
31734,3.526
31735,3.526
31736,3.526
31737,3.526
31738,3.526
31739,3.526
31740,3.526
31741,3.526
31742,3.526
31743,3.526
31744,3.526
31745,3.526
31746,3.526
31747,3.526
31748,3.526
31749,3.526
31750,3.526
31751,3.526
31752,3.526
31753,3.526
31754,3.526
31755,3.526
31756,3.526
31757,3.526
31758,3.526
31759,3.526
31760,3.526
31761,3.526
31762,3.526
31763,3.526
31764,3.526
31765,3.526
31766,3.526
31767,3.526
31768,3.526
31769,3.526
31770,3.526
31771,3.526
31772,3.526
31773,3.526
31774,3.526
31775,3.526
31776,3.525
31777,3.525
31778,3.525
31779,3.525
31780,3.526
31781,3.525
31782,3.525
31783,3.525
31784,3.525
31785,3.525
31786,3.525
31787,3.525
31788,3.525
31789,3.525
31790,3.525
31791,3.525
31792,3.525
31793,3.525
31794,3.525
31795,3.525
31796,3.525
31797,3.525
31798,3.525
31799,3.525
31800,3.525
31801,3.525
31802,3.525
31803,3.525
31804,3.525
31805,3.525
31806,3.525
31807,3.525
31808,3.525
31809,3.525
31810,3.525
31811,3.525
31812,3.525
31813,3.525
31814,3.525
31815,3.525
31816,3.525
31817,3.525
31818,3.525
31819,3.525
31820,3.525
31821,3.524
31822,3.525
31823,3.525
31824,3.525
31825,3.525
31826,3.525
31827,3.525
31828,3.525
31829,3.525
31830,3.525
31831,3.525
31832,3.525
31833,3.525
31834,3.524
31835,3.524
31836,3.524
31837,3.524
31838,3.524
31839,3.524
31840,3.524
31841,3.524
31842,3.524
31843,3.524
31844,3.524
31845,3.524
31846,3.524
31847,3.523
31848,3.523
31849,3.523
31850,3.523
31851,3.524
31852,3.523
31853,3.523
31854,3.523
31855,3.523
31856,3.523
31857,3.523
31858,3.523
31859,3.523
31860,3.523
31861,3.523
31862,3.523
31863,3.523
31864,3.523
31865,3.522
31866,3.522
31867,3.522
31868,3.523
31869,3.522
31870,3.522
31871,3.522
31872,3.522
31873,3.522
31874,3.522
31875,3.522
31876,3.522
31877,3.522
31878,3.522
31879,3.522
31880,3.522
31881,3.522
31882,3.522
31883,3.522
31884,3.522
31885,3.522
31886,3.522
31887,3.522
31888,3.522
31889,3.521
31890,3.521
31891,3.521
31892,3.521
31893,3.521
31894,3.521
31895,3.521
31896,3.521
31897,3.521
31898,3.521
31899,3.521
31900,3.521
31901,3.521
31902,3.521
31903,3.521
31904,3.521
31905,3.521
31906,3.521
31907,3.521
31908,3.521
31909,3.521
31910,3.521
31911,3.521
31912,3.521
31913,3.521
31914,3.521
31915,3.521
31916,3.521
31917,3.521
31918,3.521
31919,3.521
31920,3.521
31921,3.521
31922,3.521
31923,3.521
31924,3.521
31925,3.521
31926,3.521
31927,3.521
31928,3.521
31929,3.521
31930,3.521
31931,3.521
31932,3.521
31933,3.521
31934,3.521
31935,3.521
31936,3.521
31937,3.521
31938,3.521
31939,3.521
31940,3.521
31941,3.521
31942,3.521
31943,3.521
31944,3.521
31945,3.521
31946,3.521
31947,3.521
31948,3.521
31949,3.521
31950,3.521
31951,3.521
31952,3.521
31953,3.521
31954,3.521
31955,3.521
31956,3.521
31957,3.521
31958,3.521
31959,3.521
31960,3.521
31961,3.521
31962,3.521
31963,3.521
31964,3.521
31965,3.521
31966,3.520
31967,3.521
31968,3.521
31969,3.521
31970,3.521
31971,3.521
31972,3.520
31973,3.521
31974,3.521
31975,3.521
31976,3.520
31977,3.520
31978,3.520
31979,3.520
31980,3.520
31981,3.521
31982,3.520
31983,3.520
31984,3.520
31985,3.520
31986,3.520
31987,3.520
31988,3.520
31989,3.520
31990,3.520
31991,3.520
31992,3.520
31993,3.520
31994,3.520
31995,3.520
31996,3.520
31997,3.520
31998,3.520
31999,3.520
32000,3.520
32001,3.520
32002,3.520
32003,3.520
32004,3.520
32005,3.520
32006,3.520
32007,3.520
32008,3.520
32009,3.520
32010,3.520
32011,3.520
32012,3.520
32013,3.520
32014,3.520
32015,3.520
32016,3.520
32017,3.520
32018,3.520
32019,3.520
32020,3.520
32021,3.520
32022,3.520
32023,3.520
32024,3.519
32025,3.520
32026,3.520
32027,3.520
32028,3.520
32029,3.520
32030,3.520
32031,3.520
32032,3.520
32033,3.520
32034,3.520
32035,3.520
32036,3.520
32037,3.520
32038,3.520
32039,3.520
32040,3.520
32041,3.520
32042,3.520
32043,3.519
32044,3.519
32045,3.519
32046,3.519
32047,3.519
32048,3.519
32049,3.519
32050,3.519
32051,3.519
32052,3.519
32053,3.519
32054,3.519
32055,3.519
32056,3.519
32057,3.519
32058,3.519
32059,3.519
32060,3.519
32061,3.519
32062,3.519
32063,3.519
32064,3.519
32065,3.519
32066,3.519
32067,3.518
32068,3.518
32069,3.518
32070,3.519
32071,3.519
32072,3.518
32073,3.519
32074,3.518
32075,3.518
32076,3.518
32077,3.518
32078,3.518
32079,3.518
32080,3.518
32081,3.518
32082,3.518
32083,3.518
32084,3.518
32085,3.518
32086,3.518
32087,3.518
32088,3.517
32089,3.517
32090,3.517
32091,3.517
32092,3.517
32093,3.518
32094,3.518
32095,3.518
32096,3.517
32097,3.517
32098,3.517
32099,3.517
32100,3.517
32101,3.517
32102,3.517
32103,3.517
32104,3.517
32105,3.517
32106,3.517
32107,3.517
32108,3.517
32109,3.517
32110,3.517
32111,3.517
32112,3.517
32113,3.517
32114,3.517
32115,3.517
32116,3.517
32117,3.517
32118,3.517
32119,3.517
32120,3.517
32121,3.517
32122,3.517
32123,3.517
32124,3.517
32125,3.517
32126,3.517
32127,3.517
32128,3.517
32129,3.517
32130,3.517
32131,3.517
32132,3.517
32133,3.517
32134,3.517
32135,3.517
32136,3.517
32137,3.517
32138,3.517
32139,3.517
32140,3.517
32141,3.517
32142,3.517
32143,3.516
32144,3.516
32145,3.516
32146,3.516
32147,3.516
32148,3.516
32149,3.516
32150,3.516
32151,3.516
32152,3.516
32153,3.516
32154,3.516
32155,3.516
32156,3.516
32157,3.516
32158,3.516
32159,3.516
32160,3.516
32161,3.516
32162,3.516
32163,3.516
32164,3.516
32165,3.516
32166,3.516
32167,3.516
32168,3.516
32169,3.516
32170,3.516
32171,3.516
32172,3.516
32173,3.516
32174,3.516
32175,3.516
32176,3.516
32177,3.516
32178,3.516
32179,3.516
32180,3.516
32181,3.516
32182,3.516
32183,3.516
32184,3.516
32185,3.516
32186,3.516
32187,3.516
32188,3.516
32189,3.516
32190,3.516
32191,3.516
32192,3.516
32193,3.516
32194,3.516
32195,3.516
32196,3.516
32197,3.516
32198,3.516
32199,3.516
32200,3.516
32201,3.516
32202,3.516
32203,3.516
32204,3.516
32205,3.516
32206,3.516
32207,3.516
32208,3.516
32209,3.516
32210,3.516
32211,3.516
32212,3.516
32213,3.516
32214,3.516
32215,3.516
32216,3.516
32217,3.516
32218,3.516
32219,3.516
32220,3.516
32221,3.516
32222,3.516
32223,3.516
32224,3.516
32225,3.516
32226,3.516
32227,3.516
32228,3.516
32229,3.516
32230,3.516
32231,3.516
32232,3.516
32233,3.516
32234,3.516
32235,3.516
32236,3.516
32237,3.516
32238,3.516
32239,3.516
32240,3.516
32241,3.516
32242,3.516
32243,3.516
32244,3.516
32245,3.516
32246,3.516
32247,3.516
32248,3.516
32249,3.516
32250,3.516
32251,3.516
32252,3.516
32253,3.516
32254,3.516
32255,3.516
32256,3.516
32257,3.516
32258,3.516
32259,3.516
32260,3.516
32261,3.516
32262,3.516
32263,3.516
32264,3.516
32265,3.516
32266,3.516
32267,3.516
32268,3.516
32269,3.516
32270,3.516
32271,3.516
32272,3.516
32273,3.516
32274,3.516
32275,3.516
32276,3.516
32277,3.516
32278,3.516
32279,3.516
32280,3.516
32281,3.516
32282,3.516
32283,3.515
32284,3.515
32285,3.515
32286,3.515
32287,3.515
32288,3.515
32289,3.515
32290,3.515
32291,3.515
32292,3.515
32293,3.515
32294,3.515
32295,3.515
32296,3.515
32297,3.515
32298,3.515
32299,3.515
32300,3.515
32301,3.515
32302,3.515
32303,3.515
32304,3.515
32305,3.515
32306,3.515
32307,3.515
32308,3.515
32309,3.515
32310,3.515
32311,3.515
32312,3.515
32313,3.515
32314,3.515
32315,3.515
32316,3.515
32317,3.515
32318,3.515
32319,3.515
32320,3.515
32321,3.515
32322,3.515
32323,3.515
32324,3.515
32325,3.514
32326,3.515
32327,3.514
32328,3.514
32329,3.514
32330,3.514
32331,3.514
32332,3.514
32333,3.514
32334,3.514
32335,3.514
32336,3.514
32337,3.514
32338,3.514
32339,3.514
32340,3.514
32341,3.514
32342,3.514
32343,3.514
32344,3.514
32345,3.514
32346,3.514
32347,3.514
32348,3.514
32349,3.513
32350,3.513
32351,3.513
32352,3.513
32353,3.513
32354,3.513
32355,3.513
32356,3.513
32357,3.513
32358,3.513
32359,3.513
32360,3.513
32361,3.513
32362,3.513
32363,3.513
32364,3.513
32365,3.513
32366,3.513
32367,3.513
32368,3.513
32369,3.513
32370,3.513
32371,3.513
32372,3.513
32373,3.513
32374,3.513
32375,3.513
32376,3.512
32377,3.512
32378,3.512
32379,3.512
32380,3.512
32381,3.512
32382,3.512
32383,3.512
32384,3.512
32385,3.512
32386,3.512
32387,3.512
32388,3.512
32389,3.512
32390,3.512
32391,3.512
32392,3.512
32393,3.512
32394,3.512
32395,3.512
32396,3.512
32397,3.512
32398,3.512
32399,3.512
32400,3.512
32401,3.512
32402,3.512
32403,3.512
32404,3.512
32405,3.512
32406,3.512
32407,3.512
32408,3.512
32409,3.512
32410,3.512
32411,3.512
32412,3.512
32413,3.512
32414,3.512
32415,3.512
32416,3.512
32417,3.512
32418,3.512
32419,3.512
32420,3.512
32421,3.512
32422,3.512
32423,3.512
32424,3.512
32425,3.512
32426,3.512
32427,3.512
32428,3.512
32429,3.512
32430,3.512
32431,3.512
32432,3.512
32433,3.512
32434,3.512
32435,3.512
32436,3.512
32437,3.512
32438,3.512
32439,3.512
32440,3.512
32441,3.512
32442,3.512
32443,3.512
32444,3.512
32445,3.512
32446,3.512
32447,3.512
32448,3.512
32449,3.512
32450,3.512
32451,3.512
32452,3.512
32453,3.512
32454,3.512
32455,3.512
32456,3.512
32457,3.512
32458,3.512
32459,3.512
32460,3.512
32461,3.512
32462,3.512
32463,3.512
32464,3.512
32465,3.512
32466,3.512
32467,3.512
32468,3.512
32469,3.512
32470,3.512
32471,3.512
32472,3.512
32473,3.512
32474,3.512
32475,3.512
32476,3.512
32477,3.512
32478,3.512
32479,3.512
32480,3.512
32481,3.512
32482,3.512
32483,3.512
32484,3.512
32485,3.512
32486,3.512
32487,3.512
32488,3.512
32489,3.512
32490,3.512
32491,3.512
32492,3.512
32493,3.512
32494,3.512
32495,3.512
32496,3.512
32497,3.512
32498,3.512
32499,3.512
32500,3.512
32501,3.512
32502,3.512
32503,3.512
32504,3.512
32505,3.512
32506,3.512
32507,3.512
32508,3.512
32509,3.512
32510,3.512
32511,3.512
32512,3.512
32513,3.512
32514,3.512
32515,3.512
32516,3.512
32517,3.512
32518,3.512
32519,3.512
32520,3.511
32521,3.512
32522,3.512
32523,3.512
32524,3.512
32525,3.512
32526,3.512
32527,3.512
32528,3.512
32529,3.512
32530,3.512
32531,3.511
32532,3.512
32533,3.512
32534,3.512
32535,3.512
32536,3.511
32537,3.512
32538,3.512
32539,3.512
32540,3.512
32541,3.511
32542,3.512
32543,3.511
32544,3.511
32545,3.511
32546,3.511
32547,3.511
32548,3.511
32549,3.511
32550,3.511
32551,3.511
32552,3.511
32553,3.511
32554,3.511
32555,3.511
32556,3.511
32557,3.511
32558,3.511
32559,3.511
32560,3.511
32561,3.511
32562,3.511
32563,3.511
32564,3.511
32565,3.511
32566,3.511
32567,3.511
32568,3.511
32569,3.511
32570,3.511
32571,3.511
32572,3.511
32573,3.511
32574,3.511
32575,3.511
32576,3.511
32577,3.511
32578,3.511
32579,3.511
32580,3.511
32581,3.511
32582,3.511
32583,3.511
32584,3.511
32585,3.511
32586,3.511
32587,3.511
32588,3.511
32589,3.511
32590,3.511
32591,3.511
32592,3.511
32593,3.511
32594,3.511
32595,3.511
32596,3.511
32597,3.511
32598,3.511
32599,3.511
32600,3.511
32601,3.511
32602,3.511
32603,3.511
32604,3.511
32605,3.511
32606,3.511
32607,3.511
32608,3.511
32609,3.510
32610,3.511
32611,3.511
32612,3.511
32613,3.511
32614,3.510
32615,3.510
32616,3.510
32617,3.510
32618,3.510
32619,3.510
32620,3.510
32621,3.510
32622,3.510
32623,3.510
32624,3.510
32625,3.510
32626,3.510
32627,3.510
32628,3.510
32629,3.510
32630,3.510
32631,3.510
32632,3.510
32633,3.510
32634,3.510
32635,3.510
32636,3.510
32637,3.510
32638,3.510
32639,3.510
32640,3.510
32641,3.510
32642,3.510
32643,3.510
32644,3.510
32645,3.510
32646,3.510
32647,3.510
32648,3.509
32649,3.509
32650,3.509
32651,3.509
32652,3.509
32653,3.509
32654,3.509
32655,3.509
32656,3.509
32657,3.509
32658,3.509
32659,3.509
32660,3.509
32661,3.509
32662,3.509
32663,3.509
32664,3.509
32665,3.509
32666,3.509
32667,3.509
32668,3.509
32669,3.509
32670,3.509
32671,3.509
32672,3.508
32673,3.509
32674,3.508
32675,3.509
32676,3.508
32677,3.508
32678,3.508
32679,3.508
32680,3.508
32681,3.508
32682,3.508
32683,3.508
32684,3.508
32685,3.508
32686,3.508
32687,3.508
32688,3.508
32689,3.508
32690,3.508
32691,3.508
32692,3.508
32693,3.508
32694,3.508
32695,3.508
32696,3.508
32697,3.508
32698,3.508
32699,3.508
32700,3.508
32701,3.508
32702,3.508
32703,3.508
32704,3.508
32705,3.507
32706,3.508
32707,3.507
32708,3.507
32709,3.507
32710,3.508
32711,3.507
32712,3.507
32713,3.507
32714,3.507
32715,3.507
32716,3.507
32717,3.507
32718,3.507
32719,3.507
32720,3.507
32721,3.507
32722,3.507
32723,3.507
32724,3.507
32725,3.507
32726,3.507
32727,3.507
32728,3.507
32729,3.507
32730,3.507
32731,3.507
32732,3.507
32733,3.507
32734,3.507
32735,3.507
32736,3.507
32737,3.507
32738,3.507
32739,3.507
32740,3.507
32741,3.507
32742,3.507
32743,3.507
32744,3.507
32745,3.507
32746,3.507
32747,3.507
32748,3.507
32749,3.507
32750,3.507
32751,3.507
32752,3.507
32753,3.507
32754,3.507
32755,3.507
32756,3.507
32757,3.507
32758,3.507
32759,3.507
32760,3.507
32761,3.507
32762,3.507
32763,3.507
32764,3.507
32765,3.507
32766,3.507
32767,3.507
32768,3.507
32769,3.507
32770,3.507
32771,3.507
32772,3.507
32773,3.507
32774,3.507
32775,3.507
32776,3.507
32777,3.507
32778,3.507
32779,3.507
32780,3.507
32781,3.507
32782,3.507
32783,3.507
32784,3.507
32785,3.507
32786,3.507
32787,3.507
32788,3.507
32789,3.507
32790,3.507
32791,3.507
32792,3.507
32793,3.507
32794,3.507
32795,3.507
32796,3.507
32797,3.507
32798,3.507
32799,3.507
32800,3.507
32801,3.507
32802,3.507
32803,3.507
32804,3.507
32805,3.507
32806,3.507
32807,3.507
32808,3.507
32809,3.507
32810,3.507
32811,3.507
32812,3.506
32813,3.507
32814,3.506
32815,3.507
32816,3.507
32817,3.507
32818,3.507
32819,3.506
32820,3.506
32821,3.506
32822,3.506
32823,3.506
32824,3.506
32825,3.506
32826,3.506
32827,3.506
32828,3.506
32829,3.506
32830,3.506
32831,3.506
32832,3.506
32833,3.506
32834,3.506
32835,3.506
32836,3.506
32837,3.506
32838,3.506
32839,3.506
32840,3.506
32841,3.506
32842,3.506
32843,3.506
32844,3.506
32845,3.506
32846,3.506
32847,3.506
32848,3.506
32849,3.506
32850,3.506
32851,3.506
32852,3.506
32853,3.506
32854,3.506
32855,3.506
32856,3.506
32857,3.506
32858,3.506
32859,3.506
32860,3.506
32861,3.506
32862,3.506
32863,3.506
32864,3.506
32865,3.506
32866,3.506
32867,3.506
32868,3.506
32869,3.506
32870,3.506
32871,3.506
32872,3.506
32873,3.506
32874,3.506
32875,3.506
32876,3.506
32877,3.506
32878,3.506
32879,3.506
32880,3.506
32881,3.506
32882,3.506
32883,3.506
32884,3.506
32885,3.506
32886,3.506
32887,3.506
32888,3.506
32889,3.506
32890,3.506
32891,3.506
32892,3.506
32893,3.506
32894,3.506
32895,3.506
32896,3.506
32897,3.506
32898,3.506
32899,3.506
32900,3.506
32901,3.506
32902,3.506
32903,3.506
32904,3.506
32905,3.506
32906,3.506
32907,3.506
32908,3.506
32909,3.506
32910,3.506
32911,3.506
32912,3.506
32913,3.506
32914,3.506
32915,3.506
32916,3.506
32917,3.506
32918,3.506
32919,3.506
32920,3.506
32921,3.506
32922,3.506
32923,3.506
32924,3.506
32925,3.506
32926,3.506
32927,3.506
32928,3.506
32929,3.506
32930,3.506
32931,3.506
32932,3.506
32933,3.506
32934,3.506
32935,3.506
32936,3.506
32937,3.506
32938,3.506
32939,3.506
32940,3.506
32941,3.506
32942,3.506
32943,3.506
32944,3.506
32945,3.506
32946,3.506
32947,3.506
32948,3.506
32949,3.506
32950,3.506
32951,3.506
32952,3.506
32953,3.506
32954,3.506
32955,3.506
32956,3.506
32957,3.506
32958,3.506
32959,3.506
32960,3.506
32961,3.506
32962,3.506
32963,3.506
32964,3.506
32965,3.506
32966,3.506
32967,3.506
32968,3.506
32969,3.506
32970,3.506
32971,3.506
32972,3.505
32973,3.506
32974,3.505
32975,3.506
32976,3.505
32977,3.505
32978,3.505
32979,3.505
32980,3.505
32981,3.505
32982,3.505
32983,3.505
32984,3.505
32985,3.505
32986,3.505
32987,3.505
32988,3.505
32989,3.505
32990,3.505
32991,3.505
32992,3.505
32993,3.505
32994,3.505
32995,3.505
32996,3.505
32997,3.505
32998,3.505
32999,3.505
33000,3.505
33001,3.505
33002,3.505
33003,3.505
33004,3.505
33005,3.505
33006,3.505
33007,3.504
33008,3.505
33009,3.505
33010,3.504
33011,3.505
33012,3.505
33013,3.504
33014,3.505
33015,3.504
33016,3.504
33017,3.504
33018,3.504
33019,3.504
33020,3.504
33021,3.504
33022,3.504
33023,3.504
33024,3.504
33025,3.504
33026,3.504
33027,3.504
33028,3.504
33029,3.504
33030,3.504
33031,3.504
33032,3.504
33033,3.504
33034,3.504
33035,3.504
33036,3.504
33037,3.504
33038,3.504
33039,3.503
33040,3.504
33041,3.503
33042,3.503
33043,3.503
33044,3.503
33045,3.503
33046,3.503
33047,3.503
33048,3.503
33049,3.503
33050,3.503
33051,3.503
33052,3.503
33053,3.503
33054,3.503
33055,3.503
33056,3.503
33057,3.503
33058,3.503
33059,3.503
33060,3.503
33061,3.503
33062,3.503
33063,3.503
33064,3.503
33065,3.503
33066,3.503
33067,3.502
33068,3.503
33069,3.503
33070,3.503
33071,3.503
33072,3.502
33073,3.502
33074,3.502
33075,3.502
33076,3.502
33077,3.502
33078,3.502
33079,3.502
33080,3.502
33081,3.502
33082,3.502
33083,3.502
33084,3.502
33085,3.502
33086,3.502
33087,3.502
33088,3.502
33089,3.502
33090,3.502
33091,3.502
33092,3.502
33093,3.502
33094,3.502
33095,3.502
33096,3.502
33097,3.502
33098,3.502
33099,3.502
33100,3.502
33101,3.502
33102,3.502
33103,3.502
33104,3.502
33105,3.502
33106,3.502
33107,3.502
33108,3.502
33109,3.502
33110,3.502
33111,3.502
33112,3.502
33113,3.502
33114,3.502
33115,3.502
33116,3.502
33117,3.502
33118,3.502
33119,3.502
33120,3.502
33121,3.502
33122,3.502
33123,3.502
33124,3.502
33125,3.502
33126,3.502
33127,3.502
33128,3.502
33129,3.502
33130,3.502
33131,3.502
33132,3.502
33133,3.502
33134,3.502
33135,3.502
33136,3.502
33137,3.502
33138,3.501
33139,3.502
33140,3.502
33141,3.502
33142,3.501
33143,3.501
33144,3.502
33145,3.501
33146,3.502
33147,3.501
33148,3.501
33149,3.501
33150,3.501
33151,3.501
33152,3.501
33153,3.501
33154,3.501
33155,3.501
33156,3.501
33157,3.501
33158,3.501
33159,3.501
33160,3.501
33161,3.501
33162,3.501
33163,3.501
33164,3.501
33165,3.501
33166,3.501
33167,3.501
33168,3.501
33169,3.501
33170,3.501
33171,3.501
33172,3.501
33173,3.501
33174,3.501
33175,3.501
33176,3.501
33177,3.501
33178,3.501
33179,3.501
33180,3.501
33181,3.501
33182,3.501
33183,3.501
33184,3.501
33185,3.501
33186,3.501
33187,3.501
33188,3.501
33189,3.501
33190,3.501
33191,3.501
33192,3.501
33193,3.501
33194,3.501
33195,3.501
33196,3.501
33197,3.501
33198,3.501
33199,3.501
33200,3.501
33201,3.501
33202,3.501
33203,3.501
33204,3.501
33205,3.501
33206,3.501
33207,3.501
33208,3.501
33209,3.501
33210,3.501
33211,3.501
33212,3.501
33213,3.501
33214,3.501
33215,3.501
33216,3.501
33217,3.501
33218,3.501
33219,3.501
33220,3.501
33221,3.501
33222,3.501
33223,3.501
33224,3.501
33225,3.501
33226,3.501
33227,3.501
33228,3.501
33229,3.501
33230,3.501
33231,3.501
33232,3.501
33233,3.501
33234,3.501
33235,3.501
33236,3.501
33237,3.501
33238,3.501
33239,3.501
33240,3.501
33241,3.501
33242,3.501
33243,3.501
33244,3.501
33245,3.501
33246,3.501
33247,3.501
33248,3.501
33249,3.501
33250,3.501
33251,3.501
33252,3.501
33253,3.501
33254,3.501
33255,3.501
33256,3.501
33257,3.501
33258,3.501
33259,3.501
33260,3.501
33261,3.501
33262,3.501
33263,3.501
33264,3.501
33265,3.501
33266,3.501
33267,3.501
33268,3.501
33269,3.501
33270,3.501
33271,3.501
33272,3.501
33273,3.501
33274,3.501
33275,3.501
33276,3.501
33277,3.501
33278,3.501
33279,3.501
33280,3.501
33281,3.501
33282,3.501
33283,3.501
33284,3.501
33285,3.501
33286,3.501
33287,3.501
33288,3.501
33289,3.501
33290,3.501
33291,3.501
33292,3.501
33293,3.501
33294,3.501
33295,3.501
33296,3.501
33297,3.501
33298,3.501
33299,3.501
33300,3.501
33301,3.501
33302,3.501
33303,3.501
33304,3.501
33305,3.501
33306,3.501
33307,3.501
33308,3.501
33309,3.501
33310,3.501
33311,3.501
33312,3.501
33313,3.501
33314,3.500
33315,3.501
33316,3.501
33317,3.500
33318,3.500
33319,3.501
33320,3.500
33321,3.500
33322,3.500
33323,3.500
33324,3.500
33325,3.500
33326,3.500
33327,3.500
33328,3.500
33329,3.500
33330,3.500
33331,3.500
33332,3.500
33333,3.500
33334,3.500
33335,3.500
33336,3.500
33337,3.500
33338,3.500
33339,3.500
33340,3.500
33341,3.500
33342,3.500
33343,3.500
33344,3.500
33345,3.500
33346,3.500
33347,3.500
33348,3.500
33349,3.500
33350,3.500
33351,3.500
33352,3.500
33353,3.500
33354,3.500
33355,3.500
33356,3.500
33357,3.500
33358,3.500
33359,3.500
33360,3.500
33361,3.500
33362,3.500
33363,3.500
33364,3.500
33365,3.500
33366,3.500
33367,3.500
33368,3.500
33369,3.500
33370,3.500
33371,3.500
33372,3.500
33373,3.500
33374,3.500
33375,3.500
33376,3.500
33377,3.500
33378,3.500
33379,3.500
33380,3.500
33381,3.500
33382,3.499
33383,3.499
33384,3.499
33385,3.500
33386,3.500
33387,3.500
33388,3.500
33389,3.500
33390,3.500
33391,3.500
33392,3.499
33393,3.500
33394,3.499
33395,3.499
33396,3.499
33397,3.499
33398,3.499
33399,3.499
33400,3.499
33401,3.499
33402,3.499
33403,3.499
33404,3.499
33405,3.499
33406,3.499
33407,3.499
33408,3.499
33409,3.499
33410,3.499
33411,3.499
33412,3.499
33413,3.499
33414,3.499
33415,3.499
33416,3.499
33417,3.499
33418,3.499
33419,3.499
33420,3.499
33421,3.499
33422,3.499
33423,3.499
33424,3.499
33425,3.499
33426,3.499
33427,3.499
33428,3.499
33429,3.499
33430,3.499
33431,3.499
33432,3.499
33433,3.499
33434,3.498
33435,3.498
33436,3.498
33437,3.498
33438,3.498
33439,3.498
33440,3.498
33441,3.498
33442,3.498
33443,3.498
33444,3.498
33445,3.498
33446,3.498
33447,3.498
33448,3.498
33449,3.498
33450,3.498
33451,3.498
33452,3.498
33453,3.498
33454,3.498
33455,3.498
33456,3.498
33457,3.498
33458,3.498
33459,3.498
33460,3.498
33461,3.497
33462,3.498
33463,3.498
33464,3.498
33465,3.498
33466,3.498
33467,3.498
33468,3.498
33469,3.498
33470,3.498
33471,3.497
33472,3.497
33473,3.497
33474,3.497
33475,3.498
33476,3.498
33477,3.498
33478,3.497
33479,3.497
33480,3.497
33481,3.498
33482,3.498
33483,3.497
33484,3.497
33485,3.497
33486,3.497
33487,3.497
33488,3.497
33489,3.497
33490,3.497
33491,3.497
33492,3.497
33493,3.497
33494,3.497
33495,3.497
33496,3.497
33497,3.497
33498,3.497
33499,3.497
33500,3.497
33501,3.497
33502,3.497
33503,3.497
33504,3.497
33505,3.497
33506,3.497
33507,3.497
33508,3.497
33509,3.497
33510,3.497
33511,3.497
33512,3.497
33513,3.497
33514,3.497
33515,3.497
33516,3.497
33517,3.497
33518,3.497
33519,3.497
33520,3.497
33521,3.497
33522,3.497
33523,3.497
33524,3.497
33525,3.497
33526,3.497
33527,3.497
33528,3.497
33529,3.497
33530,3.497
33531,3.497
33532,3.497
33533,3.497
33534,3.497
33535,3.497
33536,3.497
33537,3.497
33538,3.497
33539,3.497
33540,3.497
33541,3.497
33542,3.497
33543,3.497
33544,3.497
33545,3.497
33546,3.497
33547,3.497
33548,3.497
33549,3.497
33550,3.497
33551,3.497
33552,3.497
33553,3.497
33554,3.497
33555,3.497
33556,3.497
33557,3.497
33558,3.497
33559,3.497
33560,3.497
33561,3.497
33562,3.497
33563,3.497
33564,3.497
33565,3.497
33566,3.497
33567,3.497
33568,3.497
33569,3.497
33570,3.497
33571,3.497
33572,3.497
33573,3.497
33574,3.497
33575,3.497
33576,3.497
33577,3.497
33578,3.497
33579,3.497
33580,3.497
33581,3.497
33582,3.497
33583,3.497
33584,3.497
33585,3.497
33586,3.497
33587,3.497
33588,3.497
33589,3.497
33590,3.497
33591,3.497
33592,3.497
33593,3.497
33594,3.497
33595,3.497
33596,3.497
33597,3.497
33598,3.497
33599,3.497
33600,3.497
33601,3.497
33602,3.497
33603,3.497
33604,3.497
33605,3.497
33606,3.497
33607,3.497
33608,3.497
33609,3.497
33610,3.497
33611,3.497
33612,3.497
33613,3.497
33614,3.497
33615,3.497
33616,3.497
33617,3.497
33618,3.497
33619,3.497
33620,3.497
33621,3.497
33622,3.497
33623,3.497
33624,3.497
33625,3.497
33626,3.497
33627,3.497
33628,3.497
33629,3.497
33630,3.497
33631,3.497
33632,3.497
33633,3.496
33634,3.497
33635,3.497
33636,3.496
33637,3.496
33638,3.496
33639,3.497
33640,3.496
33641,3.497
33642,3.497
33643,3.497
33644,3.496
33645,3.496
33646,3.496
33647,3.496
33648,3.496
33649,3.496
33650,3.496
33651,3.496
33652,3.496
33653,3.496
33654,3.496
33655,3.496
33656,3.496
33657,3.496
33658,3.496
33659,3.496
33660,3.496
33661,3.496
33662,3.496
33663,3.496
33664,3.496
33665,3.496
33666,3.496
33667,3.496
33668,3.496
33669,3.496
33670,3.496
33671,3.496
33672,3.496
33673,3.496
33674,3.496
33675,3.496
33676,3.496
33677,3.496
33678,3.496
33679,3.496
33680,3.496
33681,3.496
33682,3.496
33683,3.496
33684,3.496
33685,3.496
33686,3.496
33687,3.496
33688,3.496
33689,3.496
33690,3.496
33691,3.496
33692,3.496
33693,3.496
33694,3.496
33695,3.496
33696,3.496
33697,3.496
33698,3.496
33699,3.496
33700,3.496
33701,3.496
33702,3.496
33703,3.496
33704,3.496
33705,3.496
33706,3.496
33707,3.496
33708,3.496
33709,3.496
33710,3.496
33711,3.496
33712,3.496
